"","created_at","status_id","negative","positive","favourite_count","favourites_count","reply_to_status_id","general_sentiment"
"1",2021-01-31 15:20:05,"1355898654310199296",1,0,118,18370,NA,"Negative"
"2",2021-01-31 15:00:05,"1355893622751850497",1,0,378,18370,NA,"Negative"
"3",2021-01-31 13:00:21,"1355863488741199872",0,2,590,18370,NA,"Positive"
"4",2021-01-31 13:00:21,"1355863488741199872",0,2,590,18370,NA,"Positive"
"5",2021-01-31 12:00:10,"1355848346376802304",1,3,760,18370,NA,"Positive"
"6",2021-01-31 12:00:10,"1355848346376802304",1,3,760,18370,NA,"Positive"
"7",2021-01-31 12:00:10,"1355848346376802304",1,3,760,18370,NA,"Positive"
"8",2021-01-31 12:00:10,"1355848346376802304",1,3,760,18370,NA,"Positive"
"9",2021-01-31 09:00:12,"1355803055476846593",0,1,200,18370,NA,"Positive"
"10",2021-01-31 08:00:01,"1355787910650474496",0,1,559,18370,NA,"Positive"
"11",2021-01-31 07:00:07,"1355772835747266562",0,1,2042,18370,NA,"Positive"
"12",2021-01-31 06:00:08,"1355757740107456515",0,1,845,18370,NA,"Positive"
"13",2021-01-31 05:00:08,"1355742640218767366",2,0,254,18370,NA,"Negative"
"14",2021-01-31 05:00:08,"1355742640218767366",2,0,254,18370,NA,"Negative"
"15",2021-01-31 04:00:18,"1355727582587727877",0,2,506,18370,NA,"Positive"
"16",2021-01-31 04:00:18,"1355727582587727877",0,2,506,18370,NA,"Positive"
"17",2021-01-31 03:00:07,"1355712436805001217",2,0,218,18370,NA,"Negative"
"18",2021-01-31 03:00:07,"1355712436805001217",2,0,218,18370,NA,"Negative"
"19",2021-01-31 02:47:53,"1355709359209259008",1,1,1980,18370,NA,"Negative"
"20",2021-01-31 02:47:53,"1355709359209259008",1,1,1980,18370,NA,"Negative"
"21",2021-01-31 02:00:09,"1355697343623012352",1,0,230,18370,NA,"Negative"
"22",2021-01-31 01:00:06,"1355682232703311881",1,1,355,18370,NA,"Negative"
"23",2021-01-31 01:00:06,"1355682232703311881",1,1,355,18370,NA,"Negative"
"24",2021-01-31 00:00:10,"1355667150648782849",1,2,1153,18370,NA,"Positive"
"25",2021-01-31 00:00:10,"1355667150648782849",1,2,1153,18370,NA,"Positive"
"26",2021-01-31 00:00:10,"1355667150648782849",1,2,1153,18370,NA,"Positive"
"27",2021-01-30 23:20:06,"1355657068125040645",2,1,408,18370,NA,"Negative"
"28",2021-01-30 23:20:06,"1355657068125040645",2,1,408,18370,NA,"Negative"
"29",2021-01-30 23:20:06,"1355657068125040645",2,1,408,18370,NA,"Negative"
"30",2021-01-30 23:00:07,"1355652037996912640",1,1,213,18370,NA,"Negative"
"31",2021-01-30 23:00:07,"1355652037996912640",1,1,213,18370,NA,"Negative"
"32",2021-01-30 22:26:49,"1355643657681063945",1,0,175,18370,"1355643153697665030","Negative"
"33",2021-01-30 22:24:49,"1355643153697665030",1,0,198,18370,"1355643108520812545","Negative"
"34",2021-01-30 22:24:38,"1355643108520812545",2,0,177,18370,"1355643032243220486","Negative"
"35",2021-01-30 22:24:38,"1355643108520812545",2,0,177,18370,"1355643032243220486","Negative"
"36",2021-01-30 22:24:20,"1355643032243220486",2,2,266,18370,"1355642882280083460","Negative"
"37",2021-01-30 22:24:20,"1355643032243220486",2,2,266,18370,"1355642882280083460","Negative"
"38",2021-01-30 22:24:20,"1355643032243220486",2,2,266,18370,"1355642882280083460","Negative"
"39",2021-01-30 22:24:20,"1355643032243220486",2,2,266,18370,"1355642882280083460","Negative"
"40",2021-01-30 22:23:44,"1355642882280083460",2,0,341,18370,"1355642564309905414","Negative"
"41",2021-01-30 22:23:44,"1355642882280083460",2,0,341,18370,"1355642564309905414","Negative"
"42",2021-01-30 22:22:28,"1355642564309905414",3,0,171,18370,"1355642444340207620","Negative"
"43",2021-01-30 22:22:28,"1355642564309905414",3,0,171,18370,"1355642444340207620","Negative"
"44",2021-01-30 22:22:28,"1355642564309905414",3,0,171,18370,"1355642444340207620","Negative"
"45",2021-01-30 22:22:00,"1355642444340207620",1,0,241,18370,"1355641960292356102","Negative"
"46",2021-01-30 22:20:04,"1355641960292356102",2,3,2130,18370,NA,"Positive"
"47",2021-01-30 22:20:04,"1355641960292356102",2,3,2130,18370,NA,"Positive"
"48",2021-01-30 22:20:04,"1355641960292356102",2,3,2130,18370,NA,"Positive"
"49",2021-01-30 22:20:04,"1355641960292356102",2,3,2130,18370,NA,"Positive"
"50",2021-01-30 22:20:04,"1355641960292356102",2,3,2130,18370,NA,"Positive"
"51",2021-01-30 22:10:04,"1355639444527849473",1,1,1214,18370,NA,"Negative"
"52",2021-01-30 22:10:04,"1355639444527849473",1,1,1214,18370,NA,"Negative"
"53",2021-01-30 22:00:06,"1355636936724148228",2,0,387,18370,NA,"Negative"
"54",2021-01-30 22:00:06,"1355636936724148228",2,0,387,18370,NA,"Negative"
"55",2021-01-30 21:40:03,"1355631888132698112",3,0,651,18370,NA,"Negative"
"56",2021-01-30 21:40:03,"1355631888132698112",3,0,651,18370,NA,"Negative"
"57",2021-01-30 21:40:03,"1355631888132698112",3,0,651,18370,NA,"Negative"
"58",2021-01-30 21:20:06,"1355626868712599553",0,1,276,18370,NA,"Positive"
"59",2021-01-30 20:40:02,"1355616786432090116",0,1,5053,18370,NA,"Positive"
"60",2021-01-30 20:30:08,"1355614292326952961",2,2,713,18370,NA,"Negative"
"61",2021-01-30 20:30:08,"1355614292326952961",2,2,713,18370,NA,"Negative"
"62",2021-01-30 20:30:08,"1355614292326952961",2,2,713,18370,NA,"Negative"
"63",2021-01-30 20:30:08,"1355614292326952961",2,2,713,18370,NA,"Negative"
"64",2021-01-30 19:58:42,"1355606384134541313",2,0,65,18370,"1355606145801580547","Negative"
"65",2021-01-30 19:58:42,"1355606384134541313",2,0,65,18370,"1355606145801580547","Negative"
"66",2021-01-30 19:57:45,"1355606145801580547",4,0,87,18370,"1355606062779551744","Negative"
"67",2021-01-30 19:57:45,"1355606145801580547",4,0,87,18370,"1355606062779551744","Negative"
"68",2021-01-30 19:57:45,"1355606145801580547",4,0,87,18370,"1355606062779551744","Negative"
"69",2021-01-30 19:57:45,"1355606145801580547",4,0,87,18370,"1355606062779551744","Negative"
"70",2021-01-30 19:57:25,"1355606062779551744",2,0,70,18370,"1355605960530817026","Negative"
"71",2021-01-30 19:57:25,"1355606062779551744",2,0,70,18370,"1355605960530817026","Negative"
"72",2021-01-30 19:57:01,"1355605960530817026",2,1,56,18370,"1355605867924770820","Negative"
"73",2021-01-30 19:57:01,"1355605960530817026",2,1,56,18370,"1355605867924770820","Negative"
"74",2021-01-30 19:57:01,"1355605960530817026",2,1,56,18370,"1355605867924770820","Negative"
"75",2021-01-30 19:56:39,"1355605867924770820",6,0,41,18370,"1355605736211013635","Negative"
"76",2021-01-30 19:56:39,"1355605867924770820",6,0,41,18370,"1355605736211013635","Negative"
"77",2021-01-30 19:56:39,"1355605867924770820",6,0,41,18370,"1355605736211013635","Negative"
"78",2021-01-30 19:56:39,"1355605867924770820",6,0,41,18370,"1355605736211013635","Negative"
"79",2021-01-30 19:56:39,"1355605867924770820",6,0,41,18370,"1355605736211013635","Negative"
"80",2021-01-30 19:56:39,"1355605867924770820",6,0,41,18370,"1355605736211013635","Negative"
"81",2021-01-30 19:56:08,"1355605736211013635",5,0,89,18370,"1355605478315872256","Negative"
"82",2021-01-30 19:56:08,"1355605736211013635",5,0,89,18370,"1355605478315872256","Negative"
"83",2021-01-30 19:56:08,"1355605736211013635",5,0,89,18370,"1355605478315872256","Negative"
"84",2021-01-30 19:56:08,"1355605736211013635",5,0,89,18370,"1355605478315872256","Negative"
"85",2021-01-30 19:56:08,"1355605736211013635",5,0,89,18370,"1355605478315872256","Negative"
"86",2021-01-30 19:55:06,"1355605478315872256",1,0,496,18370,NA,"Negative"
"87",2021-01-30 19:40:05,"1355601697318580224",7,1,342,18370,NA,"Negative"
"88",2021-01-30 19:40:05,"1355601697318580224",7,1,342,18370,NA,"Negative"
"89",2021-01-30 19:40:05,"1355601697318580224",7,1,342,18370,NA,"Negative"
"90",2021-01-30 19:40:05,"1355601697318580224",7,1,342,18370,NA,"Negative"
"91",2021-01-30 19:40:05,"1355601697318580224",7,1,342,18370,NA,"Negative"
"92",2021-01-30 19:40:05,"1355601697318580224",7,1,342,18370,NA,"Negative"
"93",2021-01-30 19:40:05,"1355601697318580224",7,1,342,18370,NA,"Negative"
"94",2021-01-30 19:40:05,"1355601697318580224",7,1,342,18370,NA,"Negative"
"95",2021-01-30 19:30:01,"1355599164944633857",1,0,214,18370,NA,"Negative"
"96",2021-01-30 19:20:06,"1355596668863995905",2,2,280,18370,NA,"Negative"
"97",2021-01-30 19:20:06,"1355596668863995905",2,2,280,18370,NA,"Negative"
"98",2021-01-30 19:20:06,"1355596668863995905",2,2,280,18370,NA,"Negative"
"99",2021-01-30 19:20:06,"1355596668863995905",2,2,280,18370,NA,"Negative"
"100",2021-01-30 19:10:05,"1355594147592347653",2,2,3987,18370,NA,"Negative"
"101",2021-01-30 19:10:05,"1355594147592347653",2,2,3987,18370,NA,"Negative"
"102",2021-01-30 19:10:05,"1355594147592347653",2,2,3987,18370,NA,"Negative"
"103",2021-01-30 19:10:05,"1355594147592347653",2,2,3987,18370,NA,"Negative"
"104",2021-01-30 19:00:05,"1355591631932706817",2,0,168,18370,NA,"Negative"
"105",2021-01-30 19:00:05,"1355591631932706817",2,0,168,18370,NA,"Negative"
"106",2021-01-30 18:22:43,"1355582230039588864",1,1,1155,18370,"1355582159256494081","Negative"
"107",2021-01-30 18:22:43,"1355582230039588864",1,1,1155,18370,"1355582159256494081","Negative"
"108",2021-01-30 18:22:26,"1355582159256494081",0,3,2133,18370,"1355581589007249410","Positive"
"109",2021-01-30 18:22:26,"1355582159256494081",0,3,2133,18370,"1355581589007249410","Positive"
"110",2021-01-30 18:22:26,"1355582159256494081",0,3,2133,18370,"1355581589007249410","Positive"
"111",2021-01-30 18:20:10,"1355581589007249410",1,0,2986,18370,NA,"Negative"
"112",2021-01-30 18:00:11,"1355576556454891529",2,0,305,18370,NA,"Negative"
"113",2021-01-30 18:00:11,"1355576556454891529",2,0,305,18370,NA,"Negative"
"114",2021-01-30 17:30:07,"1355568993642426368",0,2,1373,18370,NA,"Positive"
"115",2021-01-30 17:30:07,"1355568993642426368",0,2,1373,18370,NA,"Positive"
"116",2021-01-30 16:40:06,"1355556405885988864",0,1,808,18370,NA,"Positive"
"117",2021-01-30 16:08:36,"1355548478118756355",2,2,327,18370,"1355548364423761927","Negative"
"118",2021-01-30 16:08:36,"1355548478118756355",2,2,327,18370,"1355548364423761927","Negative"
"119",2021-01-30 16:08:36,"1355548478118756355",2,2,327,18370,"1355548364423761927","Negative"
"120",2021-01-30 16:08:36,"1355548478118756355",2,2,327,18370,"1355548364423761927","Negative"
"121",2021-01-30 16:07:46,"1355548265597575169",4,0,531,18370,"1355547589261852682","Negative"
"122",2021-01-30 16:07:46,"1355548265597575169",4,0,531,18370,"1355547589261852682","Negative"
"123",2021-01-30 16:07:46,"1355548265597575169",4,0,531,18370,"1355547589261852682","Negative"
"124",2021-01-30 16:07:46,"1355548265597575169",4,0,531,18370,"1355547589261852682","Negative"
"125",2021-01-30 16:05:04,"1355547589261852682",6,0,2422,18370,NA,"Negative"
"126",2021-01-30 16:05:04,"1355547589261852682",6,0,2422,18370,NA,"Negative"
"127",2021-01-30 16:05:04,"1355547589261852682",6,0,2422,18370,NA,"Negative"
"128",2021-01-30 16:05:04,"1355547589261852682",6,0,2422,18370,NA,"Negative"
"129",2021-01-30 16:05:04,"1355547589261852682",6,0,2422,18370,NA,"Negative"
"130",2021-01-30 16:05:04,"1355547589261852682",6,0,2422,18370,NA,"Negative"
"131",2021-01-30 15:55:02,"1355545063879811074",2,2,900,18370,NA,"Negative"
"132",2021-01-30 15:55:02,"1355545063879811074",2,2,900,18370,NA,"Negative"
"133",2021-01-30 15:55:02,"1355545063879811074",2,2,900,18370,NA,"Negative"
"134",2021-01-30 15:55:02,"1355545063879811074",2,2,900,18370,NA,"Negative"
"135",2021-01-30 15:50:07,"1355543823749947396",0,1,574,18370,NA,"Positive"
"136",2021-01-30 15:30:05,"1355538782150397956",1,1,329,18370,NA,"Negative"
"137",2021-01-30 15:30:05,"1355538782150397956",1,1,329,18370,NA,"Negative"
"138",2021-01-30 15:00:10,"1355531256507863042",4,1,426,18370,NA,"Negative"
"139",2021-01-30 15:00:10,"1355531256507863042",4,1,426,18370,NA,"Negative"
"140",2021-01-30 15:00:10,"1355531256507863042",4,1,426,18370,NA,"Negative"
"141",2021-01-30 15:00:10,"1355531256507863042",4,1,426,18370,NA,"Negative"
"142",2021-01-30 15:00:10,"1355531256507863042",4,1,426,18370,NA,"Negative"
"143",2021-01-30 14:42:03,"1355526695319703552",1,0,417,18370,NA,"Negative"
"144",2021-01-30 14:30:06,"1355523687101902857",0,1,189,18370,NA,"Positive"
"145",2021-01-30 14:00:09,"1355516151674114051",2,2,262,18370,NA,"Negative"
"146",2021-01-30 14:00:09,"1355516151674114051",2,2,262,18370,NA,"Negative"
"147",2021-01-30 14:00:09,"1355516151674114051",2,2,262,18370,NA,"Negative"
"148",2021-01-30 14:00:09,"1355516151674114051",2,2,262,18370,NA,"Negative"
"149",2021-01-30 13:30:07,"1355508592812695560",2,1,222,18370,NA,"Negative"
"150",2021-01-30 13:30:07,"1355508592812695560",2,1,222,18370,NA,"Negative"
"151",2021-01-30 13:30:07,"1355508592812695560",2,1,222,18370,NA,"Negative"
"152",2021-01-30 12:00:03,"1355485926546399235",1,1,2653,18370,NA,"Negative"
"153",2021-01-30 12:00:03,"1355485926546399235",1,1,2653,18370,NA,"Negative"
"154",2021-01-30 10:00:12,"1355455767105712133",1,0,319,18370,NA,"Negative"
"155",2021-01-30 08:31:26,"1355433426942386177",0,1,226,18370,NA,"Positive"
"156",2021-01-30 06:00:13,"1355395370520555522",0,1,700,18370,NA,"Positive"
"157",2021-01-30 05:00:05,"1355380239501824000",1,1,298,18370,NA,"Negative"
"158",2021-01-30 05:00:05,"1355380239501824000",1,1,298,18370,NA,"Negative"
"159",2021-01-30 04:30:10,"1355372708943589377",1,1,3932,18370,NA,"Negative"
"160",2021-01-30 04:30:10,"1355372708943589377",1,1,3932,18370,NA,"Negative"
"161",2021-01-30 03:40:05,"1355360106892963841",2,1,1204,18370,NA,"Negative"
"162",2021-01-30 03:40:05,"1355360106892963841",2,1,1204,18370,NA,"Negative"
"163",2021-01-30 03:40:05,"1355360106892963841",2,1,1204,18370,NA,"Negative"
"164",2021-01-30 03:00:12,"1355350071408267264",2,0,3169,18370,NA,"Negative"
"165",2021-01-30 03:00:12,"1355350071408267264",2,0,3169,18370,NA,"Negative"
"166",2021-01-30 02:40:02,"1355344995658719232",2,1,1475,18370,NA,"Negative"
"167",2021-01-30 02:40:02,"1355344995658719232",2,1,1475,18370,NA,"Negative"
"168",2021-01-30 02:40:02,"1355344995658719232",2,1,1475,18370,NA,"Negative"
"169",2021-01-30 01:50:00,"1355332402311278595",0,1,245,18370,"1355211624131547148","Positive"
"170",2021-01-30 01:30:07,"1355327401371324416",1,1,116,18370,NA,"Negative"
"171",2021-01-30 01:30:07,"1355327401371324416",1,1,116,18370,NA,"Negative"
"172",2021-01-30 01:08:05,"1355321856203567104",1,0,14305,18370,NA,"Negative"
"173",2021-01-30 01:05:05,"1355321101627359240",0,1,617,18370,NA,"Positive"
"174",2021-01-30 01:00:16,"1355319885954482178",2,0,830,18370,NA,"Negative"
"175",2021-01-30 01:00:16,"1355319885954482178",2,0,830,18370,NA,"Negative"
"176",2021-01-30 00:20:04,"1355309770350202880",1,2,772,18370,NA,"Positive"
"177",2021-01-30 00:20:04,"1355309770350202880",1,2,772,18370,NA,"Positive"
"178",2021-01-30 00:20:04,"1355309770350202880",1,2,772,18370,NA,"Positive"
"179",2021-01-29 23:15:08,"1355293429450866692",2,0,455,18370,NA,"Negative"
"180",2021-01-29 23:15:08,"1355293429450866692",2,0,455,18370,NA,"Negative"
"181",2021-01-29 23:00:04,"1355289639297363970",3,0,261,18370,NA,"Negative"
"182",2021-01-29 23:00:04,"1355289639297363970",3,0,261,18370,NA,"Negative"
"183",2021-01-29 23:00:04,"1355289639297363970",3,0,261,18370,NA,"Negative"
"184",2021-01-29 22:46:36,"1355286251113332740",1,0,75,18370,"1355286248600993793","Negative"
"185",2021-01-29 22:46:34,"1355286242535956487",2,0,53,18370,"1355286238299738114","Negative"
"186",2021-01-29 22:46:34,"1355286242535956487",2,0,53,18370,"1355286238299738114","Negative"
"187",2021-01-29 22:46:33,"1355286238299738114",1,1,39,18370,"1355286233908355072","Negative"
"188",2021-01-29 22:46:33,"1355286238299738114",1,1,39,18370,"1355286233908355072","Negative"
"189",2021-01-29 22:46:32,"1355286233908355072",4,0,106,18370,"1355286229143572482","Negative"
"190",2021-01-29 22:46:32,"1355286233908355072",4,0,106,18370,"1355286229143572482","Negative"
"191",2021-01-29 22:46:32,"1355286233908355072",4,0,106,18370,"1355286229143572482","Negative"
"192",2021-01-29 22:46:32,"1355286233908355072",4,0,106,18370,"1355286229143572482","Negative"
"193",2021-01-29 22:46:31,"1355286229143572482",2,0,1060,18370,NA,"Negative"
"194",2021-01-29 22:46:31,"1355286229143572482",2,0,1060,18370,NA,"Negative"
"195",2021-01-29 22:20:06,"1355279578701422594",5,2,606,18370,NA,"Negative"
"196",2021-01-29 22:20:06,"1355279578701422594",5,2,606,18370,NA,"Negative"
"197",2021-01-29 22:20:06,"1355279578701422594",5,2,606,18370,NA,"Negative"
"198",2021-01-29 22:20:06,"1355279578701422594",5,2,606,18370,NA,"Negative"
"199",2021-01-29 22:20:06,"1355279578701422594",5,2,606,18370,NA,"Negative"
"200",2021-01-29 22:20:06,"1355279578701422594",5,2,606,18370,NA,"Negative"
"201",2021-01-29 22:20:06,"1355279578701422594",5,2,606,18370,NA,"Negative"
"202",2021-01-29 22:10:01,"1355277041919275010",2,0,2337,18370,NA,"Negative"
"203",2021-01-29 22:10:01,"1355277041919275010",2,0,2337,18370,NA,"Negative"
"204",2021-01-29 22:00:25,"1355274625077415943",0,1,812,18370,NA,"Positive"
"205",2021-01-29 21:50:03,"1355272017516388352",0,1,382,18370,NA,"Positive"
"206",2021-01-29 21:40:02,"1355269495422640130",1,1,3315,18370,NA,"Negative"
"207",2021-01-29 21:40:02,"1355269495422640130",1,1,3315,18370,NA,"Negative"
"208",2021-01-29 21:33:28,"1355267843126865931",1,2,1027,18370,NA,"Positive"
"209",2021-01-29 21:33:28,"1355267843126865931",1,2,1027,18370,NA,"Positive"
"210",2021-01-29 21:33:28,"1355267843126865931",1,2,1027,18370,NA,"Positive"
"211",2021-01-29 21:25:02,"1355265721241112583",2,3,456,18370,NA,"Positive"
"212",2021-01-29 21:25:02,"1355265721241112583",2,3,456,18370,NA,"Positive"
"213",2021-01-29 21:25:02,"1355265721241112583",2,3,456,18370,NA,"Positive"
"214",2021-01-29 21:25:02,"1355265721241112583",2,3,456,18370,NA,"Positive"
"215",2021-01-29 21:25:02,"1355265721241112583",2,3,456,18370,NA,"Positive"
"216",2021-01-29 21:20:05,"1355264477600509954",0,1,455,18370,NA,"Positive"
"217",2021-01-29 21:10:52,"1355262155524890629",3,0,511,18370,NA,"Negative"
"218",2021-01-29 21:10:52,"1355262155524890629",3,0,511,18370,NA,"Negative"
"219",2021-01-29 21:10:52,"1355262155524890629",3,0,511,18370,NA,"Negative"
"220",2021-01-29 21:10:05,"1355261959466323971",0,1,594,18370,NA,"Positive"
"221",2021-01-29 21:00:12,"1355259473959518208",1,1,335,18370,NA,"Negative"
"222",2021-01-29 21:00:12,"1355259473959518208",1,1,335,18370,NA,"Negative"
"223",2021-01-29 20:52:28,"1355257525013262344",1,1,393,18370,NA,"Negative"
"224",2021-01-29 20:52:28,"1355257525013262344",1,1,393,18370,NA,"Negative"
"225",2021-01-29 20:40:06,"1355254414248980490",1,2,457,18370,NA,"Positive"
"226",2021-01-29 20:40:06,"1355254414248980490",1,2,457,18370,NA,"Positive"
"227",2021-01-29 20:40:06,"1355254414248980490",1,2,457,18370,NA,"Positive"
"228",2021-01-29 20:31:07,"1355252154081161216",3,0,149,18370,NA,"Negative"
"229",2021-01-29 20:31:07,"1355252154081161216",3,0,149,18370,NA,"Negative"
"230",2021-01-29 20:31:07,"1355252154081161216",3,0,149,18370,NA,"Negative"
"231",2021-01-29 20:25:06,"1355250639551520774",1,2,1588,18370,NA,"Positive"
"232",2021-01-29 20:25:06,"1355250639551520774",1,2,1588,18370,NA,"Positive"
"233",2021-01-29 20:25:06,"1355250639551520774",1,2,1588,18370,NA,"Positive"
"234",2021-01-29 20:10:06,"1355246864753451014",2,0,546,18370,NA,"Negative"
"235",2021-01-29 20:10:06,"1355246864753451014",2,0,546,18370,NA,"Negative"
"236",2021-01-29 20:00:07,"1355244352885432325",0,1,206,18370,NA,"Positive"
"237",2021-01-29 19:45:58,"1355240791493521408",1,0,287,18370,NA,"Negative"
"238",2021-01-29 19:40:03,"1355239304205840386",3,0,458,18370,NA,"Negative"
"239",2021-01-29 19:40:03,"1355239304205840386",3,0,458,18370,NA,"Negative"
"240",2021-01-29 19:40:03,"1355239304205840386",3,0,458,18370,NA,"Negative"
"241",2021-01-29 19:33:06,"1355237551515332608",0,2,1156,18370,"1355214157818290179","Positive"
"242",2021-01-29 19:33:06,"1355237551515332608",0,2,1156,18370,"1355214157818290179","Positive"
"243",2021-01-29 19:20:03,"1355234268381933569",0,1,217,18370,NA,"Positive"
"244",2021-01-29 19:00:23,"1355229322085326848",2,1,268,18370,NA,"Negative"
"245",2021-01-29 19:00:23,"1355229322085326848",2,1,268,18370,NA,"Negative"
"246",2021-01-29 19:00:23,"1355229322085326848",2,1,268,18370,NA,"Negative"
"247",2021-01-29 18:20:07,"1355219185798963205",0,1,528,18370,NA,"Positive"
"248",2021-01-29 18:00:08,"1355214157818290179",3,2,1953,18370,NA,"Negative"
"249",2021-01-29 18:00:08,"1355214157818290179",3,2,1953,18370,NA,"Negative"
"250",2021-01-29 18:00:08,"1355214157818290179",3,2,1953,18370,NA,"Negative"
"251",2021-01-29 18:00:08,"1355214157818290179",3,2,1953,18370,NA,"Negative"
"252",2021-01-29 18:00:08,"1355214157818290179",3,2,1953,18370,NA,"Negative"
"253",2021-01-29 17:50:04,"1355211624131547148",2,1,435,18370,NA,"Negative"
"254",2021-01-29 17:50:04,"1355211624131547148",2,1,435,18370,NA,"Negative"
"255",2021-01-29 17:50:04,"1355211624131547148",2,1,435,18370,NA,"Negative"
"256",2021-01-29 17:41:03,"1355209353977098249",1,5,288,18370,NA,"Positive"
"257",2021-01-29 17:41:03,"1355209353977098249",1,5,288,18370,NA,"Positive"
"258",2021-01-29 17:41:03,"1355209353977098249",1,5,288,18370,NA,"Positive"
"259",2021-01-29 17:41:03,"1355209353977098249",1,5,288,18370,NA,"Positive"
"260",2021-01-29 17:41:03,"1355209353977098249",1,5,288,18370,NA,"Positive"
"261",2021-01-29 17:41:03,"1355209353977098249",1,5,288,18370,NA,"Positive"
"262",2021-01-29 17:30:06,"1355206600093478915",0,2,126,18370,NA,"Positive"
"263",2021-01-29 17:30:06,"1355206600093478915",0,2,126,18370,NA,"Positive"
"264",2021-01-29 17:15:31,"1355202927468666881",0,2,244,18370,NA,"Positive"
"265",2021-01-29 17:15:31,"1355202927468666881",0,2,244,18370,NA,"Positive"
"266",2021-01-29 17:05:04,"1355200298692857858",2,0,299,18370,NA,"Negative"
"267",2021-01-29 17:05:04,"1355200298692857858",2,0,299,18370,NA,"Negative"
"268",2021-01-29 16:55:05,"1355197787399467011",2,0,482,18370,NA,"Negative"
"269",2021-01-29 16:55:05,"1355197787399467011",2,0,482,18370,NA,"Negative"
"270",2021-01-29 16:40:42,"1355194169241829378",1,1,675,18370,"1355193862625644551","Negative"
"271",2021-01-29 16:40:42,"1355194169241829378",1,1,675,18370,"1355193862625644551","Negative"
"272",2021-01-29 16:39:29,"1355193862625644551",0,1,376,18370,"1355193734669991938","Positive"
"273",2021-01-29 16:38:59,"1355193734669991938",2,1,419,18370,"1355193531061723136","Negative"
"274",2021-01-29 16:38:59,"1355193734669991938",2,1,419,18370,"1355193531061723136","Negative"
"275",2021-01-29 16:38:59,"1355193734669991938",2,1,419,18370,"1355193531061723136","Negative"
"276",2021-01-29 16:38:10,"1355193531061723136",1,1,458,18370,"1355193260801740800","Negative"
"277",2021-01-29 16:38:10,"1355193531061723136",1,1,458,18370,"1355193260801740800","Negative"
"278",2021-01-29 16:30:11,"1355191523030298630",2,0,270,18370,NA,"Negative"
"279",2021-01-29 16:30:11,"1355191523030298630",2,0,270,18370,NA,"Negative"
"280",2021-01-29 16:20:34,"1355189099548860418",2,0,596,18370,NA,"Negative"
"281",2021-01-29 16:20:34,"1355189099548860418",2,0,596,18370,NA,"Negative"
"282",2021-01-29 16:15:09,"1355187735963852800",1,1,754,18370,NA,"Negative"
"283",2021-01-29 16:15:09,"1355187735963852800",1,1,754,18370,NA,"Negative"
"284",2021-01-29 16:00:13,"1355183979620659203",2,0,535,18370,NA,"Negative"
"285",2021-01-29 16:00:13,"1355183979620659203",2,0,535,18370,NA,"Negative"
"286",2021-01-29 15:45:09,"1355180188489949191",2,0,6338,18370,NA,"Negative"
"287",2021-01-29 15:45:09,"1355180188489949191",2,0,6338,18370,NA,"Negative"
"288",2021-01-29 15:30:14,"1355176435888119810",3,0,192,18370,NA,"Negative"
"289",2021-01-29 15:30:14,"1355176435888119810",3,0,192,18370,NA,"Negative"
"290",2021-01-29 15:30:14,"1355176435888119810",3,0,192,18370,NA,"Negative"
"291",2021-01-29 15:27:06,"1355175644615892993",2,0,279,18370,NA,"Negative"
"292",2021-01-29 15:27:06,"1355175644615892993",2,0,279,18370,NA,"Negative"
"293",2021-01-29 15:00:21,"1355168913433235460",1,2,356,18370,NA,"Positive"
"294",2021-01-29 15:00:21,"1355168913433235460",1,2,356,18370,NA,"Positive"
"295",2021-01-29 15:00:21,"1355168913433235460",1,2,356,18370,NA,"Positive"
"296",2021-01-29 14:30:12,"1355161324414787584",3,0,1852,18370,NA,"Negative"
"297",2021-01-29 14:30:12,"1355161324414787584",3,0,1852,18370,NA,"Negative"
"298",2021-01-29 14:30:12,"1355161324414787584",3,0,1852,18370,NA,"Negative"
"299",2021-01-29 14:00:11,"1355153770821390338",1,1,202,18370,NA,"Negative"
"300",2021-01-29 14:00:11,"1355153770821390338",1,1,202,18370,NA,"Negative"
"301",2021-01-29 13:30:09,"1355146215365758981",3,0,339,18370,NA,"Negative"
"302",2021-01-29 13:30:09,"1355146215365758981",3,0,339,18370,NA,"Negative"
"303",2021-01-29 13:30:09,"1355146215365758981",3,0,339,18370,NA,"Negative"
"304",2021-01-29 13:27:08,"1355145456456790018",4,0,473,18370,NA,"Negative"
"305",2021-01-29 13:27:08,"1355145456456790018",4,0,473,18370,NA,"Negative"
"306",2021-01-29 13:27:08,"1355145456456790018",4,0,473,18370,NA,"Negative"
"307",2021-01-29 13:27:08,"1355145456456790018",4,0,473,18370,NA,"Negative"
"308",2021-01-29 13:10:03,"1355141153952329728",1,1,136,18370,NA,"Negative"
"309",2021-01-29 13:10:03,"1355141153952329728",1,1,136,18370,NA,"Negative"
"310",2021-01-29 13:01:07,"1355138906434494468",1,3,531,18370,NA,"Positive"
"311",2021-01-29 13:01:07,"1355138906434494468",1,3,531,18370,NA,"Positive"
"312",2021-01-29 13:01:07,"1355138906434494468",1,3,531,18370,NA,"Positive"
"313",2021-01-29 13:01:07,"1355138906434494468",1,3,531,18370,NA,"Positive"
"314",2021-01-29 13:00:09,"1355138663278108673",2,0,291,18370,NA,"Negative"
